[2024-03-22 09:43:26,681] INFO: 
[2024-03-22 09:43:40,440] INFO: Training for aux data: Epoch 0002 | Batch 0008 | Loss 0.6758 | Best MRR 0.0000 | [13.8 s]
[2024-03-22 09:43:40,621] INFO: GPU usage for embeddings 6825
[2024-03-22 09:43:40,928] INFO: GPU usage for backward 6825
[2024-03-22 09:43:40,935] INFO: Training for aux data: Epoch 0002 | Batch 0009 | Loss 0.6747 | Best MRR 0.0000 | [14.3 s]
[2024-03-22 09:43:41,389] INFO: GPU usage for embeddings 6825
[2024-03-22 09:43:41,809] INFO: GPU usage for backward 6825
[2024-03-22 09:43:41,809] INFO: Training for aux data: Epoch 0003 | Batch 0001 | Loss 0.6736 | Best MRR 0.0000 | [15.1 s]
[2024-03-22 09:43:42,138] INFO: GPU usage for embeddings 6827
[2024-03-22 09:43:42,553] INFO: GPU usage for backward 6827
[2024-03-22 09:43:42,553] INFO: Training for aux data: Epoch 0003 | Batch 0002 | Loss 0.6725 | Best MRR 0.0000 | [15.9 s]
[2024-03-22 09:43:42,939] INFO: GPU usage for embeddings 6825
[2024-03-22 09:43:43,361] INFO: GPU usage for backward 6825
[2024-03-22 09:43:43,361] INFO: Training for aux data: Epoch 0003 | Batch 0003 | Loss 0.6714 | Best MRR 0.0000 | [16.7 s]
[2024-03-22 09:43:43,700] INFO: GPU usage for embeddings 6827
[2024-03-22 09:43:44,134] INFO: GPU usage for backward 6827
[2024-03-22 09:43:44,137] INFO: Training for aux data: Epoch 0003 | Batch 0004 | Loss 0.6703 | Best MRR 0.0000 | [17.5 s]
[2024-03-22 09:43:44,459] INFO: GPU usage for embeddings 6825
[2024-03-22 09:43:44,882] INFO: GPU usage for backward 6825
[2024-03-22 09:43:44,886] INFO: Training for aux data: Epoch 0003 | Batch 0005 | Loss 0.6692 | Best MRR 0.0000 | [18.2 s]
[2024-03-22 09:43:45,245] INFO: GPU usage for embeddings 6827
[2024-03-22 09:43:45,660] INFO: GPU usage for backward 6827
[2024-03-22 09:43:45,660] INFO: Training for aux data: Epoch 0003 | Batch 0006 | Loss 0.6681 | Best MRR 0.0000 | [19.0 s]
[2024-03-22 09:43:46,005] INFO: GPU usage for embeddings 6825
[2024-03-22 09:43:46,421] INFO: GPU usage for backward 6825
[2024-03-22 09:43:46,431] INFO: Training for aux data: Epoch 0003 | Batch 0007 | Loss 0.6669 | Best MRR 0.0000 | [19.8 s]
[2024-03-22 09:43:46,759] INFO: GPU usage for embeddings 6827
[2024-03-22 09:43:47,191] INFO: GPU usage for backward 6827
[2024-03-22 09:43:47,201] INFO: Training for aux data: Epoch 0003 | Batch 0008 | Loss 0.6659 | Best MRR 0.0000 | [20.5 s]
[2024-03-22 09:43:47,362] INFO: GPU usage for embeddings 6825
[2024-03-22 09:43:47,666] INFO: GPU usage for backward 6825
[2024-03-22 09:43:47,666] INFO: Training for aux data: Epoch 0003 | Batch 0009 | Loss 0.6646 | Best MRR 0.0000 | [21.0 s]
[2024-03-22 09:43:47,702] INFO: Done pretrain aux triples. [21.0 s]
[2024-03-22 09:44:42,434] INFO: 

Test for aux pretrained model
