[2024-03-22 09:51:34,438] INFO: 
[2024-03-22 09:51:48,341] INFO: Training for aux data: Epoch 0002 | Batch 0008 | Loss 0.6758 | Best MRR 0.0000 | [13.9 s]
[2024-03-22 09:51:48,512] INFO: GPU usage for embeddings 6838
[2024-03-22 09:51:48,863] INFO: GPU usage for backward 6838
[2024-03-22 09:51:48,863] INFO: Training for aux data: Epoch 0002 | Batch 0009 | Loss 0.6747 | Best MRR 0.0000 | [14.4 s]
[2024-03-22 09:51:49,345] INFO: GPU usage for embeddings 6838
[2024-03-22 09:51:49,783] INFO: GPU usage for backward 6838
[2024-03-22 09:51:49,783] INFO: Training for aux data: Epoch 0003 | Batch 0001 | Loss 0.6736 | Best MRR 0.0000 | [15.3 s]
[2024-03-22 09:51:50,133] INFO: GPU usage for embeddings 6840
[2024-03-22 09:51:50,578] INFO: GPU usage for backward 6840
[2024-03-22 09:51:50,578] INFO: Training for aux data: Epoch 0003 | Batch 0002 | Loss 0.6725 | Best MRR 0.0000 | [16.1 s]
[2024-03-22 09:51:50,951] INFO: GPU usage for embeddings 6838
[2024-03-22 09:51:51,402] INFO: GPU usage for backward 6838
[2024-03-22 09:51:51,402] INFO: Training for aux data: Epoch 0003 | Batch 0003 | Loss 0.6714 | Best MRR 0.0000 | [17.0 s]
[2024-03-22 09:51:51,753] INFO: GPU usage for embeddings 6840
[2024-03-22 09:51:52,188] INFO: GPU usage for backward 6840
[2024-03-22 09:51:52,188] INFO: Training for aux data: Epoch 0003 | Batch 0004 | Loss 0.6703 | Best MRR 0.0000 | [17.7 s]
[2024-03-22 09:51:52,528] INFO: GPU usage for embeddings 6838
[2024-03-22 09:51:52,959] INFO: GPU usage for backward 6838
[2024-03-22 09:51:52,959] INFO: Training for aux data: Epoch 0003 | Batch 0005 | Loss 0.6692 | Best MRR 0.0000 | [18.5 s]
[2024-03-22 09:51:53,309] INFO: GPU usage for embeddings 6840
[2024-03-22 09:51:53,748] INFO: GPU usage for backward 6840
[2024-03-22 09:51:53,748] INFO: Training for aux data: Epoch 0003 | Batch 0006 | Loss 0.6681 | Best MRR 0.0000 | [19.3 s]
[2024-03-22 09:51:54,074] INFO: GPU usage for embeddings 6838
[2024-03-22 09:51:54,514] INFO: GPU usage for backward 6838
[2024-03-22 09:51:54,514] INFO: Training for aux data: Epoch 0003 | Batch 0007 | Loss 0.6669 | Best MRR 0.0000 | [20.1 s]
[2024-03-22 09:51:54,912] INFO: GPU usage for embeddings 6840
[2024-03-22 09:51:55,339] INFO: GPU usage for backward 6840
[2024-03-22 09:51:55,339] INFO: Training for aux data: Epoch 0003 | Batch 0008 | Loss 0.6659 | Best MRR 0.0000 | [20.9 s]
[2024-03-22 09:51:55,546] INFO: GPU usage for embeddings 6838
[2024-03-22 09:51:55,864] INFO: GPU usage for backward 6838
[2024-03-22 09:51:55,864] INFO: Training for aux data: Epoch 0003 | Batch 0009 | Loss 0.6646 | Best MRR 0.0000 | [21.4 s]
[2024-03-22 09:51:55,903] INFO: Done pretrain aux triples. [21.5 s]
[2024-03-22 09:52:12,224] INFO: 

Test for aux pretrained model
